x-axis,2
second,Volt
-101.000E-03,
-100.900E-03,-3.826E-03
-100.800E-03,+388E-06
-100.700E-03,-2.463E-03
-100.600E-03,-21.263E-03
-100.500E-03,-4.279E-03
-100.400E-03,-3.243E-03
-100.300E-03,-4.020E-03
-100.200E-03,-4.216E-03
-100.100E-03,-2.333E-03
-100.000E-03,-6.357E-03
-99.900E-03,-8.751E-03
-99.800E-03,-2.010E-03
-99.700E-03,-6.030E-03
-99.600E-03,-3.114E-03
-99.500E-03,-4.020E-03
-99.400E-03,-3.953E-03
-99.300E-03,-4.472E-03
-99.200E-03,+69E-06
-99.100E-03,-6.030E-03
-99.000E-03,-10.045E-03
-98.900E-03,-1.032E-03
-98.800E-03,-5.971E-03
-98.700E-03,-5.573E-03
-98.600E-03,-4.082E-03
-98.500E-03,-4.020E-03
-98.400E-03,-6.753E-03
-98.300E-03,-5.638E-03
-98.200E-03,-7.914E-03
-98.100E-03,-5.385E-03
-98.000E-03,+847E-06
-97.900E-03,-5.702E-03
-97.800E-03,-6.030E-03
-97.700E-03,-5.321E-03
-97.600E-03,-2.792E-03
-97.500E-03,-5.767E-03
-97.400E-03,-2.265E-03
-97.300E-03,-6.030E-03
-97.200E-03,-4.738E-03
-97.100E-03,-4.020E-03
-97.000E-03,-4.020E-03
-96.900E-03,-7.202E-03
-96.800E-03,-5.426E-03
-96.700E-03,-7.770E-03
-96.600E-03,-2.777E-03
-96.500E-03,-4.020E-03
-96.400E-03,-5.198E-03
-96.300E-03,-2.081E-03
-96.200E-03,-6.478E-03
-96.100E-03,-1.197E-03
-96.000E-03,-4.545E-03
-95.900E-03,-8.034E-03
-95.800E-03,-6.030E-03
-95.700E-03,-4.124E-03
-95.600E-03,-3.560E-03
-95.500E-03,-4.020E-03
-95.400E-03,-4.877E-03
-95.300E-03,+1.288E-03
-95.200E-03,-12.765E-03
-95.100E-03,-2.255E-03
-95.000E-03,-4.661E-03
-94.900E-03,-6.030E-03
-94.800E-03,-7.708E-03
-94.700E-03,-4.394E-03
-94.600E-03,-3.914E-03
-94.500E-03,-4.806E-03
-94.400E-03,-5.358E-03
-94.300E-03,-3.769E-03
-94.200E-03,-5.260E-03
-94.100E-03,-4.020E-03
-94.000E-03,-9.238E-03
-93.900E-03,-17.577E-03
-93.800E-03,-3.678E-03
-93.700E-03,-2.667E-03
-93.600E-03,-278E-06
-93.500E-03,-2.390E-03
-93.400E-03,-4.919E-03
-93.300E-03,-4.844E-03
-93.200E-03,-7.966E-03
-93.100E-03,-6.030E-03
-93.000E-03,-2.973E-03
-92.900E-03,-2.115E-03
-92.800E-03,-4.030E-03
-92.700E-03,-6.030E-03
-92.600E-03,-6.030E-03
-92.500E-03,-929E-06
-92.400E-03,+1.847E-03
-92.300E-03,-4.020E-03
-92.200E-03,-4.939E-03
-92.100E-03,-6.820E-03
-92.000E-03,-4.020E-03
-91.900E-03,-6.030E-03
-91.800E-03,-6.281E-03
-91.700E-03,-3.017E-03
-91.600E-03,-2.193E-03
-91.500E-03,-5.329E-03
-91.400E-03,-3.590E-03
-91.300E-03,-2.553E-03
-91.200E-03,-3.526E-03
-91.100E-03,-5.264E-03
-91.000E-03,-4.020E-03
-90.900E-03,-3.813E-03
-90.800E-03,-4.020E-03
-90.700E-03,+1.311E-03
-90.600E-03,-53E-06
-90.500E-03,-4.020E-03
-90.400E-03,+882E-06
-90.300E-03,-2.905E-03
-90.200E-03,-6.846E-03
-90.100E-03,-5.952E-03
-90.000E-03,-2.010E-03
-89.900E-03,-4.979E-03
-89.800E-03,-3.488E-03
-89.700E-03,-1.996E-03
-89.600E-03,-4.020E-03
-89.500E-03,-1.974E-03
-89.400E-03,-2.615E-03
-89.300E-03,-7.939E-03
-89.200E-03,-2.313E-03
-89.100E-03,-3.098E-03
-89.000E-03,-5.626E-03
-88.900E-03,-9.936E-03
-88.800E-03,-6.030E-03
-88.700E-03,-4.314E-03
-88.600E-03,-6.370E-03
-88.500E-03,-2.010E-03
-88.400E-03,-4.020E-03
-88.300E-03,-1.165E-03
-88.200E-03,-5.755E-03
-88.100E-03,-5.787E-03
-88.000E-03,-6.030E-03
-87.900E-03,-4.750E-03
-87.800E-03,-4.231E-03
-87.700E-03,+1.087E-03
-87.600E-03,-8.755E-03
-87.500E-03,-3.340E-03
-87.400E-03,-3.874E-03
-87.300E-03,-5.658E-03
-87.200E-03,-5.139E-03
-87.100E-03,-3.212E-03
-87.000E-03,+7.629E-03
-86.900E-03,-5.594E-03
-86.800E-03,-4.020E-03
-86.700E-03,-4.020E-03
-86.600E-03,-6.030E-03
-86.500E-03,-2.511E-03
-86.400E-03,-5.039E-03
-86.300E-03,-4.492E-03
-86.200E-03,-5.984E-03
-86.100E-03,-4.020E-03
-86.000E-03,-4.020E-03
-85.900E-03,-5.622E-03
-85.800E-03,-2.232E-03
-85.700E-03,-3.391E-03
