x-axis,2
second,Volt
-101.000E-03,
-100.900E-03,-4.669E-03
-100.800E-03,-4.254E-03
-100.700E-03,-2.853E-03
-100.600E-03,-4.616E-03
-100.500E-03,-4.824E-03
-100.400E-03,-5.188E-03
-100.300E-03,-2.750E-03
-100.200E-03,-4.980E-03
-100.100E-03,-2.958E-03
-100.000E-03,-1.347E-03
-99.900E-03,-5.912E-03
-99.800E-03,-4.719E-03
-99.700E-03,-1.608E-03
-99.600E-03,-1.450E-03
-99.500E-03,-3.684E-03
-99.400E-03,+0.0E+00
-99.300E-03,-3.054E-03
-99.200E-03,-2.384E-03
-99.100E-03,-3.216E-03
-99.000E-03,-4.826E-03
-98.900E-03,-2.434E-03
-98.800E-03,-3.216E-03
-98.700E-03,-3.216E-03
-98.600E-03,-6.284E-03
-98.500E-03,-4.824E-03
-98.400E-03,-4.975E-03
-98.300E-03,-3.530E-03
-98.200E-03,-3.216E-03
-98.100E-03,-4.248E-03
-98.000E-03,-3.893E-03
-97.900E-03,-5.907E-03
-97.800E-03,-457E-06
-97.700E-03,-4.824E-03
-97.600E-03,-3.216E-03
-97.500E-03,-4.824E-03
-97.400E-03,-7.632E-03
-97.300E-03,-3.835E-03
-97.200E-03,-1.493E-03
-97.100E-03,-478E-06
-97.000E-03,-3.216E-03
-96.900E-03,-6.700E-03
-96.800E-03,-3.216E-03
-96.700E-03,-1.932E-03
-96.600E-03,-5.818E-03
-96.500E-03,-4.824E-03
-96.400E-03,-2.745E-03
-96.300E-03,-169E-06
-96.200E-03,-2.858E-03
-96.100E-03,-1.608E-03
-96.000E-03,+768E-06
-95.900E-03,-1.598E-03
-95.800E-03,-3.216E-03
-95.700E-03,-5.607E-03
-95.600E-03,-3.584E-03
-95.500E-03,-4.824E-03
-95.400E-03,-3.216E-03
-95.300E-03,-1.608E-03
-95.200E-03,-2.242E-03
-95.100E-03,+2.726E-03
-95.000E-03,-3.798E-03
-94.900E-03,-3.216E-03
-94.800E-03,-1.873E-03
-94.700E-03,-3.515E-03
-94.600E-03,-3.780E-03
-94.500E-03,-8.741E-03
-94.400E-03,-9.000E-03
-94.300E-03,-4.623E-03
-94.200E-03,-616E-06
-94.100E-03,-2.639E-03
-94.000E-03,-2.891E-03
-93.900E-03,-16.773E-03
-93.800E-03,-4.157E-03
-93.700E-03,-2.660E-03
-93.600E-03,-3.105E-03
-93.500E-03,-4.520E-03
-93.400E-03,-4.654E-03
-93.300E-03,-3.875E-03
-93.200E-03,-4.824E-03
-93.100E-03,-4.113E-03
-93.000E-03,-905E-06
-92.900E-03,-5.163E-03
-92.800E-03,-1.592E-03
-92.700E-03,-4.011E-03
-92.600E-03,-1.608E-03
-92.500E-03,-2.723E-03
-92.400E-03,-6.345E-03
-92.300E-03,-3.216E-03
-92.200E-03,-2.481E-03
-92.100E-03,-1.280E-03
-92.000E-03,-3.311E-03
-91.900E-03,-4.745E-03
-91.800E-03,-2.090E-03
-91.700E-03,-3.216E-03
-91.600E-03,-3.216E-03
-91.500E-03,-1.608E-03
-91.400E-03,-4.480E-03
-91.300E-03,-4.824E-03
-91.200E-03,-5.022E-03
-91.100E-03,-3.829E-03
-91.000E-03,-3.216E-03
-90.900E-03,-6.101E-03
-90.800E-03,-4.575E-03
-90.700E-03,-4.160E-03
-90.600E-03,-6.432E-03
-90.500E-03,-3.330E-03
-90.400E-03,+0.0E+00
-90.300E-03,-2.147E-03
-90.200E-03,-955E-06
-90.100E-03,-3.341E-03
-90.000E-03,-3.568E-03
-89.900E-03,-4.824E-03
-89.800E-03,-3.216E-03
-89.700E-03,-4.802E-03
-89.600E-03,-3.620E-03
-89.500E-03,-4.824E-03
-89.400E-03,-1.498E-03
-89.300E-03,-4.744E-03
-89.200E-03,-3.459E-03
-89.100E-03,-5.562E-03
-89.000E-03,-1.931E-03
-88.900E-03,-1.608E-03
-88.800E-03,-507E-06
-88.700E-03,-4.589E-03
-88.600E-03,-4.303E-03
-88.500E-03,-5.111E-03
-88.400E-03,-3.216E-03
-88.300E-03,-635E-06
-88.200E-03,-3.436E-03
-88.100E-03,-6.237E-03
-88.000E-03,-3.216E-03
-87.900E-03,-1.024E-03
-87.800E-03,-4.655E-03
-87.700E-03,-985E-06
-87.600E-03,-4.163E-03
-87.500E-03,-3.748E-03
-87.400E-03,-4.941E-03
-87.300E-03,-2.799E-03
-87.200E-03,-3.216E-03
-87.100E-03,-4.344E-03
-87.000E-03,-1.805E-03
-86.900E-03,-2.867E-03
-86.800E-03,-3.296E-03
-86.700E-03,-4.395E-03
-86.600E-03,-1.651E-03
-86.500E-03,-3.617E-03
-86.400E-03,-6.501E-03
-86.300E-03,+1.230E-03
-86.200E-03,-4.750E-03
-86.100E-03,-3.920E-03
-86.000E-03,-741E-06
-85.900E-03,-4.172E-03
-85.800E-03,-1.874E-03
-85.700E-03,+309E-06
